Fecha de Proceso,Operador,Estatus,P. Run,TIN,Folio TIN,Folio Logistica,Folio calidad,Cliente,Codigo cliente,Producto,Configuracion (Fito) prod,No de configuracion,Tipo de servicio,Dosis de proceso solicitada (kGy),Numero de tarima de TIN,Carrier,Etiqueta sistema,Etiqueta interna,Tarimas por TIN,Tratamiento,Dosis proceso,N° Lados,N° pases,kGy por pase,Factor K,Corriente (A),Velocidad UBC,Inicio carga conveyor,Fin descarga conveyor,Tiempo proceso,Desviaciones,Registro
18-ago-27,Operador_02,Completado,10007,TIN_000005,20005,40005,50005,Cliente_006,CLI006,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.25,13,1,SYS_000076,TAG_000076,17,MODE_A - Config demo,0.125,2,2,0.125,2.5,2.4,48.0,9:26:00 a.m.,10:56:00 a.m.,01:30:00,,Operador_04
18-ago-27,Operador_04,Completado,10007,TIN_000005,20005,40005,50005,Cliente_006,CLI006,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.25,14,2,SYS_000077,TAG_000077,17,MODE_A - Config demo,0.125,2,2,0.125,2.5,2.4,48.0,9:26:00 a.m.,10:56:00 a.m.,01:30:00,,Operador_05
18-ago-27,Operador_04,Completado,10007,TIN_000005,20005,40005,50005,Cliente_006,CLI006,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.25,15,3,SYS_000078,TAG_000078,17,MODE_A - Config demo,0.125,2,2,0.125,2.5,2.4,48.0,9:26:00 a.m.,10:56:00 a.m.,01:30:00,,Operador_05
18-ago-27,Operador_04,Completado,10007,TIN_000005,20005,40005,50005,Cliente_006,CLI006,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.25,16,4,SYS_000079,TAG_000079,17,MODE_A - Config demo,0.125,2,2,0.125,2.5,2.4,48.0,9:26:00 a.m.,10:56:00 a.m.,01:30:00,,Operador_01
18-ago-27,Operador_04,Completado,10007,TIN_000005,20005,40005,50005,Cliente_006,CLI006,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.25,17,5,SYS_000080,TAG_000080,17,MODE_A - Config demo,0.125,2,2,0.125,2.5,2.4,48.0,9:26:00 a.m.,10:56:00 a.m.,01:30:00,,Operador_04
31-ago-27,Operador_05,Completado,10008,TIN_000006,20006,40006,50006,Cliente_018,CLI018,Producto_003,Configuracion_007,30007,Fitosanitario 150 Gy,0.22,1,1,SYS_000081,TAG_000081,17,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:24:00 p.m.,8:35:00 p.m.,01:11:00,,Operador_01
31-ago-27,Operador_04,Completado,10008,TIN_000006,20006,40006,50006,Cliente_018,CLI018,Producto_003,Configuracion_007,30007,Fitosanitario 150 Gy,0.22,2,2,SYS_000082,TAG_000082,17,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:24:00 p.m.,8:35:00 p.m.,01:11:00,,Operador_02
31-ago-27,Operador_04,Completado,10008,TIN_000006,20006,40006,50006,Cliente_018,CLI018,Producto_003,Configuracion_007,30007,Fitosanitario 150 Gy,0.22,3,3,SYS_000083,TAG_000083,17,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:24:00 p.m.,8:35:00 p.m.,01:11:00,,Operador_01
31-ago-27,Operador_05,Completado,10008,TIN_000006,20006,40006,50006,Cliente_018,CLI018,Producto_003,Configuracion_007,30007,Fitosanitario 150 Gy,0.22,4,4,SYS_000084,TAG_000084,17,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:24:00 p.m.,8:35:00 p.m.,01:11:00,,Operador_01
31-ago-27,Operador_04,Completado,10008,TIN_000006,20006,40006,50006,Cliente_018,CLI018,Producto_003,Configuracion_007,30007,Fitosanitario 150 Gy,0.22,5,5,SYS_000085,TAG_000085,17,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:24:00 p.m.,8:35:00 p.m.,01:11:00,,Operador_02
31-ago-27,Operador_05,Completado,10008,TIN_000006,20006,40006,50006,Cliente_018,CLI018,Producto_003,Configuracion_007,30007,Fitosanitario 150 Gy,0.22,6,6,SYS_000086,TAG_000086,17,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:24:00 p.m.,8:35:00 p.m.,01:11:00,,Operador_05
31-ago-27,Operador_05,Completado,10008,TIN_000006,20006,40006,50006,Cliente_018,CLI018,Producto_003,Configuracion_007,30007,Fitosanitario 150 Gy,0.22,7,7,SYS_000087,TAG_000087,17,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:24:00 p.m.,8:35:00 p.m.,01:11:00,,Operador_02
31-ago-27,Operador_01,Completado,10008,TIN_000006,20006,40006,50006,Cliente_018,CLI018,Producto_003,Configuracion_007,30007,Fitosanitario 150 Gy,0.22,8,8,SYS_000088,TAG_000088,17,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:24:00 p.m.,8:35:00 p.m.,01:11:00,,Operador_01
31-ago-27,Operador_02,Completado,10008,TIN_000006,20006,40006,50006,Cliente_018,CLI018,Producto_003,Configuracion_007,30007,Fitosanitario 150 Gy,0.22,9,9,SYS_000089,TAG_000089,17,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:24:00 p.m.,8:35:00 p.m.,01:11:00,,Operador_04
31-ago-27,Operador_02,Completado,10009,TIN_000006,20006,40006,50006,Cliente_018,CLI018,Producto_003,Configuracion_007,30007,Fitosanitario 150 Gy,0.22,10,1,SYS_000090,TAG_000090,17,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:53:00 p.m.,8:50:00 p.m.,00:57:00,,Operador_01
31-ago-27,Operador_02,Completado,10009,TIN_000006,20006,40006,50006,Cliente_018,CLI018,Producto_003,Configuracion_007,30007,Fitosanitario 150 Gy,0.22,11,2,SYS_000091,TAG_000091,17,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:53:00 p.m.,8:50:00 p.m.,00:57:00,,Operador_01
31-ago-27,Operador_01,Completado,10009,TIN_000006,20006,40006,50006,Cliente_018,CLI018,Producto_003,Configuracion_007,30007,Fitosanitario 150 Gy,0.22,12,3,SYS_000092,TAG_000092,17,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:53:00 p.m.,8:50:00 p.m.,00:57:00,,Operador_05
31-ago-27,Operador_01,Completado,10009,TIN_000006,20006,40006,50006,Cliente_018,CLI018,Producto_003,Configuracion_007,30007,Fitosanitario 150 Gy,0.22,13,4,SYS_000093,TAG_000093,17,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:53:00 p.m.,8:50:00 p.m.,00:57:00,,Operador_05
31-ago-27,Operador_05,Completado,10009,TIN_000006,20006,40006,50006,Cliente_018,CLI018,Producto_003,Configuracion_007,30007,Fitosanitario 150 Gy,0.22,14,5,SYS_000094,TAG_000094,17,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:53:00 p.m.,8:50:00 p.m.,00:57:00,,Operador_03
31-ago-27,Operador_05,Completado,10009,TIN_000006,20006,40006,50006,Cliente_018,CLI018,Producto_003,Configuracion_007,30007,Fitosanitario 150 Gy,0.22,15,6,SYS_000095,TAG_000095,17,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:53:00 p.m.,8:50:00 p.m.,00:57:00,,Operador_03
31-ago-27,Operador_05,Completado,10009,TIN_000006,20006,40006,50006,Cliente_018,CLI018,Producto_003,Configuracion_007,30007,Fitosanitario 150 Gy,0.22,16,7,SYS_000096,TAG_000096,17,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:53:00 p.m.,8:50:00 p.m.,00:57:00,,Operador_05
31-ago-27,Operador_04,Completado,10009,TIN_000006,20006,40006,50006,Cliente_018,CLI018,Producto_003,Configuracion_007,30007,Fitosanitario 150 Gy,0.22,17,8,SYS_000097,TAG_000097,17,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,7:53:00 p.m.,8:50:00 p.m.,00:57:00,,Operador_03
13-ago-27,Operador_03,Completado,10010,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,1,1,SYS_000098,TAG_000098,23,MODE_A - Config demo,1.0,2,1,1.0,2.5,2.4,6.0,1:37:00 p.m.,2:51:00 p.m.,01:14:00,,Operador_05
13-ago-27,Operador_03,Completado,10010,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,2,2,SYS_000099,TAG_000099,23,MODE_A - Config demo,1.0,2,1,1.0,2.5,2.4,6.0,1:37:00 p.m.,2:51:00 p.m.,01:14:00,,Operador_04
13-ago-27,Operador_01,Completado,10010,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,3,3,SYS_000100,TAG_000100,23,MODE_A - Config demo,1.0,2,1,1.0,2.5,2.4,6.0,1:37:00 p.m.,2:51:00 p.m.,01:14:00,,Operador_05
13-ago-27,Operador_01,Completado,10010,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,4,4,SYS_000101,TAG_000101,23,MODE_A - Config demo,1.0,2,1,1.0,2.5,2.4,6.0,1:37:00 p.m.,2:51:00 p.m.,01:14:00,,Operador_03
13-ago-27,Operador_04,Completado,10010,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,5,5,SYS_000102,TAG_000102,23,MODE_A - Config demo,1.0,2,1,1.0,2.5,2.4,6.0,1:37:00 p.m.,2:51:00 p.m.,01:14:00,,Operador_02
13-ago-27,Operador_05,Completado,10010,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,6,6,SYS_000103,TAG_000103,23,MODE_A - Config demo,1.0,2,1,1.0,2.5,2.4,6.0,1:37:00 p.m.,2:51:00 p.m.,01:14:00,,Operador_04
13-ago-27,Operador_05,Completado,10010,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,7,7,SYS_000104,TAG_000104,23,MODE_A - Config demo,1.0,2,1,1.0,2.5,2.4,6.0,1:37:00 p.m.,2:51:00 p.m.,01:14:00,,Operador_03
13-ago-27,Operador_04,Completado,10010,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,8,8,SYS_000105,TAG_000105,23,MODE_A - Config demo,1.0,2,1,1.0,2.5,2.4,6.0,1:37:00 p.m.,2:51:00 p.m.,01:14:00,,Operador_01
13-ago-27,Operador_01,Completado,10010,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,9,9,SYS_000106,TAG_000106,23,MODE_A - Config demo,1.0,2,1,1.0,2.5,2.4,6.0,1:37:00 p.m.,2:51:00 p.m.,01:14:00,,Operador_03
13-ago-27,Operador_02,Completado,10010,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,10,10,SYS_000107,TAG_000107,23,MODE_A - Config demo,1.0,2,1,1.0,2.5,2.4,6.0,1:37:00 p.m.,2:51:00 p.m.,01:14:00,,Operador_03
13-ago-27,Operador_04,Completado,10010,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,11,11,SYS_000108,TAG_000108,23,MODE_A - Config demo,1.0,2,1,1.0,2.5,2.4,6.0,1:37:00 p.m.,2:51:00 p.m.,01:14:00,,Operador_02
13-ago-27,Operador_05,Completado,10010,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,12,12,SYS_000109,TAG_000109,23,MODE_A - Config demo,1.0,2,1,1.0,2.5,2.4,6.0,1:37:00 p.m.,2:51:00 p.m.,01:14:00,,Operador_04
13-ago-27,Operador_04,Completado,10011,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,13,1,SYS_000110,TAG_000110,23,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,6:11:00 a.m.,7:25:00 a.m.,01:14:00,,Operador_02
13-ago-27,Operador_03,Completado,10011,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,14,2,SYS_000111,TAG_000111,23,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,6:11:00 a.m.,7:25:00 a.m.,01:14:00,,Operador_01
13-ago-27,Operador_05,Completado,10011,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,15,3,SYS_000112,TAG_000112,23,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,6:11:00 a.m.,7:25:00 a.m.,01:14:00,,Operador_02
13-ago-27,Operador_05,Completado,10011,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,16,4,SYS_000113,TAG_000113,23,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,6:11:00 a.m.,7:25:00 a.m.,01:14:00,,Operador_03
13-ago-27,Operador_02,Completado,10011,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,17,5,SYS_000114,TAG_000114,23,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,6:11:00 a.m.,7:25:00 a.m.,01:14:00,,Operador_01
13-ago-27,Operador_05,Completado,10011,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,18,6,SYS_000115,TAG_000115,23,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,6:11:00 a.m.,7:25:00 a.m.,01:14:00,,Operador_04
13-ago-27,Operador_05,Completado,10011,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,19,7,SYS_000116,TAG_000116,23,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,6:11:00 a.m.,7:25:00 a.m.,01:14:00,,Operador_02
13-ago-27,Operador_01,Completado,10011,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,20,8,SYS_000117,TAG_000117,23,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,6:11:00 a.m.,7:25:00 a.m.,01:14:00,,Operador_02
13-ago-27,Operador_02,Completado,10011,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,21,9,SYS_000118,TAG_000118,23,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,6:11:00 a.m.,7:25:00 a.m.,01:14:00,,Operador_02
13-ago-27,Operador_04,Completado,10011,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,22,10,SYS_000119,TAG_000119,23,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,6:11:00 a.m.,7:25:00 a.m.,01:14:00,,Operador_05
13-ago-27,Operador_01,Completado,10011,TIN_000007,20007,40007,50007,Cliente_010,CLI010,Producto_007,Configuracion_008,30008,Desbacterizacion (Otros Y protocolos),1.0,23,11,SYS_000120,TAG_000120,23,MODE_B - Config demo,0.5,2,2,0.5,0.025,8.0,0.4,6:11:00 a.m.,7:25:00 a.m.,01:14:00,,Operador_03
11-ago-27,Operador_04,Completado,10012,TIN_000008,20008,40008,50008,Cliente_002,CLI002,Producto_007,Configuracion_001,30001,Fitosanitario 150 Gy,0.3,1,1,SYS_000121,TAG_000121,19,MODE_B - Config demo,0.3,2,1,0.3,0.025,8.0,0.667,10:51:00 a.m.,12:03:00 p.m.,01:12:00,,Operador_03
11-ago-27,Operador_01,Completado,10012,TIN_000008,20008,40008,50008,Cliente_002,CLI002,Producto_007,Configuracion_001,30001,Fitosanitario 150 Gy,0.3,2,2,SYS_000122,TAG_000122,19,MODE_B - Config demo,0.3,2,1,0.3,0.025,8.0,0.667,10:51:00 a.m.,12:03:00 p.m.,01:12:00,,Operador_04
11-ago-27,Operador_01,Completado,10012,TIN_000008,20008,40008,50008,Cliente_002,CLI002,Producto_007,Configuracion_001,30001,Fitosanitario 150 Gy,0.3,3,3,SYS_000123,TAG_000123,19,MODE_B - Config demo,0.3,2,1,0.3,0.025,8.0,0.667,10:51:00 a.m.,12:03:00 p.m.,01:12:00,,Operador_01
11-ago-27,Operador_02,Completado,10012,TIN_000008,20008,40008,50008,Cliente_002,CLI002,Producto_007,Configuracion_001,30001,Fitosanitario 150 Gy,0.3,4,4,SYS_000124,TAG_000124,19,MODE_B - Config demo,0.3,2,1,0.3,0.025,8.0,0.667,10:51:00 a.m.,12:03:00 p.m.,01:12:00,,Operador_01
11-ago-27,Operador_05,Completado,10012,TIN_000008,20008,40008,50008,Cliente_002,CLI002,Producto_007,Configuracion_001,30001,Fitosanitario 150 Gy,0.3,5,5,SYS_000125,TAG_000125,19,MODE_B - Config demo,0.3,2,1,0.3,0.025,8.0,0.667,10:51:00 a.m.,12:03:00 p.m.,01:12:00,,Operador_03
11-ago-27,Operador_05,Completado,10012,TIN_000008,20008,40008,50008,Cliente_002,CLI002,Producto_007,Configuracion_001,30001,Fitosanitario 150 Gy,0.3,6,6,SYS_000126,TAG_000126,19,MODE_B - Config demo,0.3,2,1,0.3,0.025,8.0,0.667,10:51:00 a.m.,12:03:00 p.m.,01:12:00,,Operador_01
11-ago-27,Operador_01,Completado,10012,TIN_000008,20008,40008,50008,Cliente_002,CLI002,Producto_007,Configuracion_001,30001,Fitosanitario 150 Gy,0.3,7,7,SYS_000127,TAG_000127,19,MODE_B - Config demo,0.3,2,1,0.3,0.025,8.0,0.667,10:51:00 a.m.,12:03:00 p.m.,01:12:00,,Operador_01
11-ago-27,Operador_01,Completado,10012,TIN_000008,20008,40008,50008,Cliente_002,CLI002,Producto_007,Configuracion_001,30001,Fitosanitario 150 Gy,0.3,8,8,SYS_000128,TAG_000128,19,MODE_B - Config demo,0.3,2,1,0.3,0.025,8.0,0.667,10:51:00 a.m.,12:03:00 p.m.,01:12:00,,Operador_04
11-ago-27,Operador_01,Completado,10012,TIN_000008,20008,40008,50008,Cliente_002,CLI002,Producto_007,Configuracion_001,30001,Fitosanitario 150 Gy,0.3,9,9,SYS_000129,TAG_000129,19,MODE_B - Config demo,0.3,2,1,0.3,0.025,8.0,0.667,10:51:00 a.m.,12:03:00 p.m.,01:12:00,,Operador_05
11-ago-27,Operador_04,Completado,10012,TIN_000008,20008,40008,50008,Cliente_002,CLI002,Producto_007,Configuracion_001,30001,Fitosanitario 150 Gy,0.3,10,10,SYS_000130,TAG_000130,19,MODE_B - Config demo,0.3,2,1,0.3,0.025,8.0,0.667,10:51:00 a.m.,12:03:00 p.m.,01:12:00,,Operador_02
11-ago-27,Operador_05,Completado,10013,TIN_000008,20008,40008,50008,Cliente_002,CLI002,Producto_007,Configuracion_001,30001,Fitosanitario 150 Gy,0.3,11,1,SYS_000131,TAG_000131,19,MODE_B - Config demo,0.3,2,1,0.3,0.025,8.0,0.667,1:40:00 p.m.,2:40:00 p.m.,01:00:00,,Operador_02
11-ago-27,Operador_05,Completado,10013,TIN_000008,20008,40008,50008,Cliente_002,CLI002,Producto_007,Configuracion_001,30001,Fitosanitario 150 Gy,0.3,12,2,SYS_000132,TAG_000132,19,MODE_B - Config demo,0.3,2,1,0.3,0.025,8.0,0.667,1:40:00 p.m.,2:40:00 p.m.,01:00:00,,Operador_04
11-ago-27,Operador_05,Completado,10013,TIN_000008,20008,40008,50008,Cliente_002,CLI002,Producto_007,Configuracion_001,30001,Fitosanitario 150 Gy,0.3,13,3,SYS_000133,TAG_000133,19,MODE_B - Config demo,0.3,2,1,0.3,0.025,8.0,0.667,1:40:00 p.m.,2:40:00 p.m.,01:00:00,,Operador_01
11-ago-27,Operador_01,Completado,10013,TIN_000008,20008,40008,50008,Cliente_002,CLI002,Producto_007,Configuracion_001,30001,Fitosanitario 150 Gy,0.3,14,4,SYS_000134,TAG_000134,19,MODE_B - Config demo,0.3,2,1,0.3,0.025,8.0,0.667,1:40:00 p.m.,2:40:00 p.m.,01:00:00,,Operador_03
11-ago-27,Operador_02,Completado,10013,TIN_000008,20008,40008,50008,Cliente_002,CLI002,Producto_007,Configuracion_001,30001,Fitosanitario 150 Gy,0.3,15,5,SYS_000135,TAG_000135,19,MODE_B - Config demo,0.3,2,1,0.3,0.025,8.0,0.667,1:40:00 p.m.,2:40:00 p.m.,01:00:00,,Operador_04
11-ago-27,Operador_04,Completado,10013,TIN_000008,20008,40008,50008,Cliente_002,CLI002,Producto_007,Configuracion_001,30001,Fitosanitario 150 Gy,0.3,16,6,SYS_000136,TAG_000136,19,MODE_B - Config demo,0.3,2,1,0.3,0.025,8.0,0.667,1:40:00 p.m.,2:40:00 p.m.,01:00:00,,Operador_03
11-ago-27,Operador_01,Completado,10013,TIN_000008,20008,40008,50008,Cliente_002,CLI002,Producto_007,Configuracion_001,30001,Fitosanitario 150 Gy,0.3,17,7,SYS_000137,TAG_000137,19,MODE_B - Config demo,0.3,2,1,0.3,0.025,8.0,0.667,1:40:00 p.m.,2:40:00 p.m.,01:00:00,,Operador_02
11-ago-27,Operador_02,Completado,10013,TIN_000008,20008,40008,50008,Cliente_002,CLI002,Producto_007,Configuracion_001,30001,Fitosanitario 150 Gy,0.3,18,8,SYS_000138,TAG_000138,19,MODE_B - Config demo,0.3,2,1,0.3,0.025,8.0,0.667,1:40:00 p.m.,2:40:00 p.m.,01:00:00,,Operador_02
11-ago-27,Operador_05,Completado,10013,TIN_000008,20008,40008,50008,Cliente_002,CLI002,Producto_007,Configuracion_001,30001,Fitosanitario 150 Gy,0.3,19,9,SYS_000139,TAG_000139,19,MODE_B - Config demo,0.3,2,1,0.3,0.025,8.0,0.667,1:40:00 p.m.,2:40:00 p.m.,01:00:00,,Operador_04
11-ago-27,Operador_03,Completado,10014,TIN_000009,20009,40009,50009,Cliente_009,CLI009,Producto_008,Configuracion_002,30002,Desbacterizacion (Chiles secos),3.0,1,1,SYS_000140,TAG_000140,15,MODE_A - Config demo,3.0,2,1,3.0,2.5,2.4,2.0,6:55:00 p.m.,7:59:00 p.m.,01:04:00,,Operador_04
11-ago-27,Operador_05,Completado,10014,TIN_000009,20009,40009,50009,Cliente_009,CLI009,Producto_008,Configuracion_002,30002,Desbacterizacion (Chiles secos),3.0,2,2,SYS_000141,TAG_000141,15,MODE_A - Config demo,3.0,2,1,3.0,2.5,2.4,2.0,6:55:00 p.m.,7:59:00 p.m.,01:04:00,,Operador_04
11-ago-27,Operador_04,Completado,10014,TIN_000009,20009,40009,50009,Cliente_009,CLI009,Producto_008,Configuracion_002,30002,Desbacterizacion (Chiles secos),3.0,3,3,SYS_000142,TAG_000142,15,MODE_A - Config demo,3.0,2,1,3.0,2.5,2.4,2.0,6:55:00 p.m.,7:59:00 p.m.,01:04:00,,Operador_03
11-ago-27,Operador_02,Completado,10014,TIN_000009,20009,40009,50009,Cliente_009,CLI009,Producto_008,Configuracion_002,30002,Desbacterizacion (Chiles secos),3.0,4,4,SYS_000143,TAG_000143,15,MODE_A - Config demo,3.0,2,1,3.0,2.5,2.4,2.0,6:55:00 p.m.,7:59:00 p.m.,01:04:00,,Operador_02
11-ago-27,Operador_05,Completado,10014,TIN_000009,20009,40009,50009,Cliente_009,CLI009,Producto_008,Configuracion_002,30002,Desbacterizacion (Chiles secos),3.0,5,5,SYS_000144,TAG_000144,15,MODE_A - Config demo,3.0,2,1,3.0,2.5,2.4,2.0,6:55:00 p.m.,7:59:00 p.m.,01:04:00,,Operador_03
11-ago-27,Operador_03,Completado,10014,TIN_000009,20009,40009,50009,Cliente_009,CLI009,Producto_008,Configuracion_002,30002,Desbacterizacion (Chiles secos),3.0,6,6,SYS_000145,TAG_000145,15,MODE_A - Config demo,3.0,2,1,3.0,2.5,2.4,2.0,6:55:00 p.m.,7:59:00 p.m.,01:04:00,,Operador_03
11-ago-27,Operador_02,Completado,10014,TIN_000009,20009,40009,50009,Cliente_009,CLI009,Producto_008,Configuracion_002,30002,Desbacterizacion (Chiles secos),3.0,7,7,SYS_000146,TAG_000146,15,MODE_A - Config demo,3.0,2,1,3.0,2.5,2.4,2.0,6:55:00 p.m.,7:59:00 p.m.,01:04:00,,Operador_01
11-ago-27,Operador_02,Completado,10014,TIN_000009,20009,40009,50009,Cliente_009,CLI009,Producto_008,Configuracion_002,30002,Desbacterizacion (Chiles secos),3.0,8,8,SYS_000147,TAG_000147,15,MODE_A - Config demo,3.0,2,1,3.0,2.5,2.4,2.0,6:55:00 p.m.,7:59:00 p.m.,01:04:00,,Operador_02
11-ago-27,Operador_03,Completado,10015,TIN_000009,20009,40009,50009,Cliente_009,CLI009,Producto_008,Configuracion_002,30002,Desbacterizacion (Chiles secos),3.0,9,1,SYS_000148,TAG_000148,15,MODE_B - Config demo,3.0,2,1,3.0,0.025,8.0,0.067,7:04:00 p.m.,7:52:00 p.m.,00:48:00,,Operador_01
11-ago-27,Operador_04,Completado,10015,TIN_000009,20009,40009,50009,Cliente_009,CLI009,Producto_008,Configuracion_002,30002,Desbacterizacion (Chiles secos),3.0,10,2,SYS_000149,TAG_000149,15,MODE_B - Config demo,3.0,2,1,3.0,0.025,8.0,0.067,7:04:00 p.m.,7:52:00 p.m.,00:48:00,,Operador_03
11-ago-27,Operador_04,Completado,10015,TIN_000009,20009,40009,50009,Cliente_009,CLI009,Producto_008,Configuracion_002,30002,Desbacterizacion (Chiles secos),3.0,11,3,SYS_000150,TAG_000150,15,MODE_B - Config demo,3.0,2,1,3.0,0.025,8.0,0.067,7:04:00 p.m.,7:52:00 p.m.,00:48:00,,Operador_02
11-ago-27,Operador_03,Completado,10015,TIN_000009,20009,40009,50009,Cliente_009,CLI009,Producto_008,Configuracion_002,30002,Desbacterizacion (Chiles secos),3.0,12,4,SYS_000151,TAG_000151,15,MODE_B - Config demo,3.0,2,1,3.0,0.025,8.0,0.067,7:04:00 p.m.,7:52:00 p.m.,00:48:00,,Operador_05
11-ago-27,Operador_04,Completado,10015,TIN_000009,20009,40009,50009,Cliente_009,CLI009,Producto_008,Configuracion_002,30002,Desbacterizacion (Chiles secos),3.0,13,5,SYS_000152,TAG_000152,15,MODE_B - Config demo,3.0,2,1,3.0,0.025,8.0,0.067,7:04:00 p.m.,7:52:00 p.m.,00:48:00,,Operador_02
11-ago-27,Operador_04,Completado,10015,TIN_000009,20009,40009,50009,Cliente_009,CLI009,Producto_008,Configuracion_002,30002,Desbacterizacion (Chiles secos),3.0,14,6,SYS_000153,TAG_000153,15,MODE_B - Config demo,3.0,2,1,3.0,0.025,8.0,0.067,7:04:00 p.m.,7:52:00 p.m.,00:48:00,,Operador_05
